-20.7382	4.1687	
-20.7275	4.15802	
-20.7123	4.16107	
-20.6985	4.15955	
-20.7031	4.15497	
-20.7031	4.16107	
-20.6894	4.16718	
-20.6909	4.15649	
-20.6924	4.16565	
-20.6711	4.17175	
-20.6757	4.18701	
-20.6619	4.18396	
-20.668	4.18091	
-20.6482	4.18701	
-20.6421	4.18549	
-20.6223	4.18091	
-20.5963	4.18701	
-20.6161	4.19006	
-20.5933	4.20074	
-20.5917	4.19312	
-20.5887	4.19617	
-20.5917	4.20532	
-20.5963	4.20685	
-20.5994	4.19769	
-20.61	4.19159	
-20.607	4.19769	
-20.61	4.17786	
-20.5978	4.19312	
-20.6223	4.18854	
-20.6192	4.19464	
-20.6375	4.18549	
-20.6467	4.18243	
-20.6573	4.1687	
-20.6741	4.15802	
-20.6833	4.15497	
-20.6879	4.16718	
-20.7001	4.15802	
-20.7092	4.16412	
-20.7169	4.16412	
-20.7031	4.17633	
-20.7108	4.18091	
-20.7184	4.17938	
-20.7077	4.1748	
-20.7123	4.17786	
-20.7001	4.17633	
-20.6924	4.17786	
-20.6955	4.1748	
-20.6833	4.18243	
-20.6757	4.19617	
-20.6802	4.18701	
-20.6619	4.18396	
-20.6772	4.17633	
-20.6635	4.18243	
-20.6512	4.20227	
-20.636	4.19312	
-20.6284	4.19464	
-20.61	4.2038	
-20.61	4.19312	
-20.6085	4.17938	
-20.6161	4.17786	
-20.6039	4.17786	
-20.6085	4.18549	
-20.6116	4.17938	
-20.6207	4.18091	
-20.6177	4.19006	
-20.636	4.18854	
-20.6375	4.18243	
